V1,V2,V3,V4,V5,V6,V7
222498.35,226812.32,174848.07,222498.35,222498.35,222498.35,21.42
46473.56,46900.0,38463.0,46473.56,46473.56,46473.56,17.24
12547.05,13400.0,8836.51,12547.05,12547.05,12547.05,29.57
69739.93,74400.0,62282.0,69739.93,69739.93,69739.93,10.69
266032.98,276100.0,183114.24,266032.98,266032.98,266032.98,31.17
19000.0,20100.0,13264.33,19000.0,19000.0,19000.0,30.19
51000.0,52500.0,36225.0,51000.0,51000.0,51000.0,28.97
23000.0,24700.0,17043.0,23000.0,23000.0,23000.0,25.9
84500.0,128400.0,56226.3,-5500.0,84500.0,84500.0,33.46
46000.0,107000.0,31740.0,46000.0,46000.0,46000.0,31.0
97000.0,66500.0,73881.29,97000.0,97000.0,97000.0,23.83
25000.0,34400.0,21537.84,25000.0,25000.0,25000.0,13.85
115592.63,155800.0,98088.18,115592.63,115592.63,115592.63,15.14
71517.0,96400.0,59168.36,71517.0,71517.0,71517.0,17.27
30000.0,30000.0,24325.0,30000.0,30000.0,30000.0,18.92
222000.0,219428.68,160365.45,222000.0,222000.0,222000.0,27.76
96737.27,96737.27,74578.85,96737.27,96737.27,96737.27,22.91
152924.11,152924.12,115765.56,152924.11,152924.11,152924.11,24.3
40854.81,41558.0,29279.4,40854.81,40854.81,40854.81,28.33
13828.23,14678.23,10069.82,13828.23,13828.23,13828.23,27.18
10473.8,11432.67,7564.01,10473.8,10473.8,10473.8,27.78
14374.97,36052.79,10911.08,14374.97,14374.97,14374.97,24.1
17369.77,38336.35,13643.37,17369.77,17369.77,17369.77,21.45
17164.29,22352.01,11151.24,17164.29,17164.29,17164.29,35.03
14710.93,24263.16,11372.93,14710.93,14710.93,14710.93,22.69
24210.02,50158.15,18723.93,24210.02,24210.02,24210.02,22.66
41400.23,58521.09,32809.68,41400.23,41400.23,41400.23,20.75
44994.39,72168.41,35537.71,44994.39,44994.39,44994.39,21.02
123120.01,173256.21,86482.69,123120.01,123120.01,123120.01,29.76
59551.07,84024.13,42053.35,59551.07,59551.07,59551.07,29.38
87729.0,87729.0,84774.44,87729.0,87729.0,87729.0,3.37
38453.8,38453.8,28006.46,38453.8,38453.8,38453.8,27.17
112576.89,112576.89,87961.09,112576.89,112576.89,112576.89,21.87
40290.89,40290.89,56947.19,40290.89,40290.89,40290.89,-41.34
77775.32,77775.32,63541.89,77775.32,77775.32,77775.32,18.3
67572.78,67572.78,55311.07,67572.78,67572.78,67572.78,18.15
396843.31,436999.38,370278.56,396843.31,396843.31,396843.31,6.69
28438.33,30546.34,20361.52,28438.33,28438.33,28438.33,28.4
69874.93,69874.93,52711.0,69874.93,69874.93,69874.93,24.56
42562.33,47459.47,28540.13,42562.33,42562.33,42562.33,32.95
86163.24,86163.24,62937.29,86163.24,86163.24,86163.24,26.96
297672.92,392737.56,231728.33,297672.92,297672.92,297672.92,22.15
47559.18,47559.59,35807.02,47559.18,47559.18,47559.18,24.71
57928.84,64478.27,43483.8,57928.84,57928.84,57928.84,24.94
21000.0,31315.46,14490.0,21000.0,21000.0,21000.0,31.0
155312.61,155312.61,140696.18,155312.61,155312.61,155312.61,9.41
24299.2,24299.2,19612.81,24299.2,24299.2,24299.2,19.29
73906.3,73906.3,59794.4,73906.3,73906.3,73906.3,19.09
240182.05,281924.62,195512.95,240182.05,240182.5,240182.5,18.6
142919.16,142919.16,122024.5,142919.16,142919.16,142919.16,14.62
118826.22,118826.22,95918.22,118826.22,118826.22,118826.22,19.28
148958.14,173585.51,115177.47,148958.14,148958.14,148958.14,22.68
19108.26,21208.26,14645.64,19108.26,19108.26,19108.26,23.35
61389.0,63831.49,45892.31,61389.0,61389.0,61389.0,25.24
39411.76,41563.03,29667.95,39411.76,39411.76,39411.76,24.72
39136.68,51193.51,33303.96,39136.68,39136.68,39136.68,14.9
52334.0,68302.56,46457.6,52334.0,52334.0,52334.0,11.23
26664.17,54478.86,32758.68,38705.0,38705.0,38705.0,17.91
47069.14,58143.04,37655.31,47069.14,47069.14,47069.14,20.0
43199.67,63073.46,41440.25,43199.67,43199.67,43199.67,20.0
33670.0,33670.0,26936.0,33670.0,33670.0,33670.0,20.0
253185.64,264006.55,185599.09,253185.64,253185.64,253185.64,26.69
45570.63,49063.99,30510.71,45570.63,45570.63,45570.63,33.05
73575.3,87764.15,58281.33,73575.3,73575.3,73575.3,20.79
159999.79,166454.35,114706.47,159999.79,159999.79,159999.79,28.31
37850.18,37850.18,28917.69,37850.18,37850.18,37850.18,23.6
165395.36,180000.0,157125.59,165395.36,165395.36,165395.36,5.0
507943.45,507943.45,482067.35,507943.45,507943.45,507943.45,5.09
25470.95,25470.95,20376.76,25470.95,25470.95,25470.95,20.0
30355.65,30355.65,24284.52,30355.65,30355.65,30355.65,20.0
50404.68,52044.4,36944.53,50404.68,50404.68,50404.68,26.7
82771.27,82771.27,67672.9,82771.27,82771.27,82771.27,18.24
43887.22,20709.89,31002.72,43887.22,43887.22,43887.22,29.36
42455.38,46927.78,31119.3,42455.38,42455.38,42455.38,26.7
23000.0,27069.97,17581.7,23000.0,23000.0,23000.0,23.56
254542.5,254542.5,226866.64,254542.5,254542.5,254542.5,10.87
261071.51,262537.52,231264.06,261071.51,261071.51,261071.51,11.42
153013.89,154832.83,108900.74,153013.89,153013.89,153013.89,28.83
13820.95,24508.08,10712.72,13820.95,13820.95,13820.95,22.49
107839.71,110310.41,75390.74,107839.71,107839.71,107839.71,30.09
67117.99,69905.81,49290.37,67117.99,67117.99,67117.99,26.56
111454.88,117081.59,81711.59,111454.88,111454.88,111454.88,26.69
127000.0,127000.0,79588.92,127000.0,127000.0,127000.0,37.33
16090.0,21054.06,12830.97,16090.0,16090.0,16090.0,20.26
30800.0,31360.86,26180.0,30800.0,30800.0,30800.0,15.0
854827.65,1000000.0,810880.54,854827.65,854827.65,854827.65,5.14
149528.93,123179.29,117555.52,149528.93,149528.93,149528.93,21.38
109630.9,109630.9,115815.34,109630.9,109630.9,109630.9,-5.64
254391.38,257969.64,193744.48,254391.38,254391.38,254391.38,23.84
138890.79,160385.06,116382.87,138890.79,138890.79,138890.79,16.21
128764.52,138396.1,99328.95,128764.52,128764.52,128764.52,22.86
145728.7,145728.7,120067.57,145728.7,145728.7,145728.7,17.61
118512.05,130270.18,91400.06,118512.05,118512.05,118512.05,22.88
112094.88,120949.62,88700.68,112094.88,112094.88,112094.88,20.87
47760.45,47760.45,33722.35,47760.45,47760.45,47760.45,29.39
116761.13,104146.96,82983.91,116761.13,116761.13,116761.13,28.93
15600.0,16281.62,11119.53,15600.0,15600.0,15600.0,28.72
173947.69,187524.65,136821.52,173947.69,173947.69,173947.69,21.34
63968.39,70491.52,47103.84,63968.39,63968.39,63968.39,26.36
139818.29,144267.19,110708.27,139818.29,139818.29,139818.29,20.82
113313.8,29600.68,81782.12,113313.8,113313.8,113313.8,27.83
59292.13,70489.77,41004.24,59292.13,59292.13,59292.13,30.84
24953.04,25862.8,18048.53,24953.04,24953.04,24953.04,27.67
142547.82,69931.33,106911.05,142547.82,142547.82,142547.82,25.0
24075.0,24918.6,18319.45,24075.0,24075.0,24075.0,23.91
15409.26,17409.86,11600.22,15409.26,15409.26,15409.26,24.72
11878.86,13878.86,8475.18,11878.86,11878.86,11878.86,28.65
4800.0,4894.06,3379.28,4800.0,4800.0,4800.0,29.6
75255.85,75874.24,54851.75,75255.85,75255.85,75255.85,27.11
106322.86,130310.05,81232.09,126193.75,126193.75,126193.75,23.6
45228.27,45760.26,33394.52,45228.27,45228.27,45228.27,26.16
38270.68,38270.68,27019.36,38270.68,38270.68,38270.68,29.4
202438.56,202438.56,154437.72,202438.56,202438.56,202438.56,23.71
13937.0,13937.0,9754.03,13937.0,13937.0,13937.0,30.01
23000.0,27578.33,16069.25,23000.0,23000.0,23000.0,30.13
25638.0,50000.0,13107.26,25638.0,25638.0,25638.0,48.88
16686.96,8572.72,13015.83,16686.96,16686.96,16686.96,22.0
146281.08,146281.08,112187.63,146281.08,146281.08,146281.08,23.31
185000.0,211982.67,147029.06,185000.0,185000.0,185000.0,20.52
42700.0,51051.04,36295.0,42700.0,42700.0,42700.0,15.0
27500.0,32013.38,23375.0,27500.0,27500.0,27500.0,15.0
20855.48,24172.95,16267.27,20855.48,20855.48,20855.48,22.0
23693.73,26226.99,18481.11,23693.73,23693.73,23693.73,22.0
34764.48,36738.21,23952.97,34764.48,34764.48,34764.48,31.1
23011.27,45005.28,15869.8,23011.27,23011.27,23011.27,31.03
92542.01,92542.01,79586.14,92542.01,92542.01,92542.01,14.0
106852.91,103397.12,84847.1,106852.91,106852.91,106852.91,20.59
178283.86,146159.01,137536.85,178283.86,178283.86,178283.86,22.86
104147.69,82515.32,84693.33,104147.69,104147.69,104147.69,18.68
116377.52,109086.73,91806.54,116377.52,116377.52,116377.52,21.11
45772.17,45772.17,40671.95,45772.17,45772.17,45772.17,11.14
14972.32,14972.31,11267.3,14972.32,14972.32,14972.32,24.75
68000.0,68000.0,49478.9,68000.0,68000.0,68000.0,27.24
20000.0,20000.0,17943.75,20000.0,20000.0,20000.0,10.28
17158.89,20673.67,12711.04,17158.89,17158.89,17158.89,25.92
418647.93,436652.57,307191.99,418647.93,418647.93,418647.93,26.62
285700.0,285700.0,201896.0,285700.0,285700.0,285700.0,29.33
44100.0,65126.63,33810.31,44100.0,44100.0,44100.0,23.33
59305.95,60875.88,41488.84,59305.95,59305.95,59305.95,30.04
14792.97,15342.97,11008.43,14792.97,14792.97,14792.97,25.58
285314.02,293960.89,221175.43,285314.02,285314.02,285314.02,22.48
55515.1,56015.1,41687.45,55515.1,55515.1,55515.1,24.91
43811.95,44311.95,30830.67,43811.95,43811.95,43811.95,29.63
91967.61,91967.61,72844.02,91967.61,91967.61,91967.61,20.79
55354.12,55354.12,41998.73,55354.12,55354.12,55354.12,24.13
50710.67,60266.22,36383.59,50710.67,50710.67,50710.67,28.25
110012.92,99671.83,93559.5,110012.92,110012.92,110012.92,14.96
76746.59,93746.05,56085.14,76746.59,76746.59,76746.59,26.92
68142.18,68142.18,57465.7,68142.18,68142.18,68142.18,15.67
33176.88,41805.84,24146.17,33176.88,33176.88,33176.88,27.22
160587.45,167012.47,116326.15,160587.45,160587.45,160587.45,27.56
106520.1,94837.17,82101.2,106520.1,106520.1,106520.1,22.92
52263.83,54517.79,36343.67,52263.83,52263.83,52263.83,30.46
90640.76,90725.73,76242.88,90640.76,90640.76,90640.76,15.88
69528.92,69592.41,59200.9,69528.92,69528.92,69528.92,14.85
267631.0,300000.0,214104.8,267631.0,267631.0,267631.0,20.0
289592.0,357285.0,231673.6,289592.0,289592.0,289592.0,20.0
250092.63,301829.46,195243.28,250092.63,250092.63,250092.63,21.93
299998.45,312014.87,205980.33,299998.45,299998.45,299998.45,31.34
106414.7,106414.72,76638.4,106414.72,106414.72,106414.72,27.98
16900.0,38802.68,12523.16,16900.0,16900.0,16900.0,25.9
33329.36,38120.44,22843.91,33329.36,33329.36,33329.36,31.46
95173.36,95173.36,82501.92,95173.36,95173.36,95173.36,13.31
26676.0,37083.52,18691.44,26676.0,26676.0,26676.0,29.93
67657.29,67486.64,46737.27,67657.29,67657.29,67657.29,30.92
84950.89,84780.24,58042.45,84950.89,84950.89,84950.89,31.68
33217.4,33217.4,23077.67,33217.4,33217.4,33217.4,30.53
30139.57,35421.97,20801.63,30139.57,30139.57,30139.57,30.98
155133.41,155133.41,138552.8,155133.41,155133.41,155133.41,10.69
71980.62,71980.62,54898.41,71980.62,71980.62,71980.62,23.73
99085.11,99085.11,91651.77,99085.11,99085.11,99085.11,7.5
130201.46,90807.0,88844.27,130201.46,130201.46,130201.46,31.76
11635.55,14577.21,7766.81,11635.55,11635.55,11635.55,33.25
104472.21,111684.55,75149.21,104472.21,104472.21,104472.21,28.07
116195.86,116195.86,89713.02,116195.86,116195.86,116195.86,22.79
29923.84,34692.28,20427.53,29923.84,29923.84,29923.84,31.73
38830.8,47184.32,28384.73,38830.8,38830.8,38830.8,26.9
95000.0,99010.6,68713.5,95000.0,95000.0,95000.0,27.67
261496.44,274146.98,191551.98,261496.44,261496.44,261496.44,26.75
16250.0,21296.18,11753.63,16250.0,16250.0,16250.0,27.67
38357.9,38357.9,27924.54,38357.9,38357.9,38357.9,27.2
80657.92,80657.92,73140.6,80657.92,80657.92,80657.92,9.32
56274.61,56274.61,41653.92,56274.61,56274.61,56274.61,25.98
860951.0,860951.0,741727.7,860951.0,860951.0,860951.0,13.85
499860.0,499860.0,472306.01,499860.0,499860.0,499860.0,5.51
86784.19,86784.19,61920.52,86784.19,86784.19,86784.19,28.65
23000.0,28321.04,17171.51,23000.0,23000.0,23000.0,25.34
12900.0,13118.56,9280.42,12900.0,12900.0,12900.0,28.06
8734.03,9626.89,6425.85,8734.03,8734.03,8734.03,26.43
271062.39,271062.39,246950.56,271062.39,271062.39,271062.39,8.9
255315.25,255315.25,238610.14,255315.25,255315.25,255315.25,6.54
92310.73,92310.73,86109.81,92310.73,92310.73,92310.73,6.72
60614.0,60614.0,54552.6,60614.0,60614.0,60614.0,10.0
16480.46,246354.23,11771.7,16480.46,16480.46,16480.46,28.57
29029.49,29029.49,20443.08,29029.49,29029.49,29029.49,29.58
19446.51,19446.51,13400.92,19446.51,19446.51,19446.51,31.09
155945.0,155945.0,103961.29,155945.0,155945.0,155945.0,33.33
30459.35,30459.35,20267.65,30459.35,30459.35,30459.35,33.46
37815.31,30000.0,27393.62,37815.31,37815.31,37815.31,27.56
35000.0,28600.0,23289.0,35000.0,35000.0,35000.0,33.46
1589310.73,1631000.0,1303234.8,1589310.73,1589310.73,1589310.73,18.0
2638631.15,2941000.0,2163677.54,2638631.15,2638631.15,2638631.15,18.0
659343.31,659343.31,541068.0,659343.31,659343.31,659343.31,17.94
357000.0,357000.0,296310.0,357000.0,357000.0,357000.0,17.0
3450000.0,3450000.0,2863500.0,3450000.0,3450000.0,3450000.0,17.0
515201.38,607200.0,427617.15,515201.38,515201.38,515201.38,17.0
1900000.0,1900000.0,1877291.37,1900000.0,1900000.0,1900000.0,1.2
1145704.3,1145704.03,939477.13,1145704.03,1145704.03,1145704.03,18.0
264489.88,255000.0,219526.6,264489.88,264489.88,264489.88,17.0
1899999.0,1900000.0,2103286.37,1899999.0,1899999.0,1899999.0,-10.7
855569.64,855569.64,701567.1,855569.64,855569.64,855569.64,18.0
1639343.86,1639343.86,1344261.64,1639343.86,1639343.86,1639343.86,18.0
914242.52,1500000.0,962772.63,914242.52,914242.52,914242.52,-5.31
1168402.03,1168402.03,969189.48,1168402.03,1168402.03,1168402.03,17.05
192666.0,192666.0,157986.12,192666.0,192666.0,192666.0,18.0
199370.0,199370.0,178097.22,199370.0,199370.0,199370.0,10.67
234555.0,321911.0,241433.25,321911.0,234555.0,234555.0,25.0
23420.0,23420.0,11241.6,25171.0,23420.0,23420.0,52.0
181353.0,139000.0,97300.0,139000.0,139000.0,139000.0,30.0
27204.0,31616.0,13057.92,20000.0,10000.0,10000.0,52.0
257669.0,257669.0,180368.3,257669.0,257669.0,257669.0,30.0
56145.0,56145.0,26949.6,56145.0,56145.0,56145.0,52.0
385772.0,385772.0,270040.4,385772.0,385772.0,385772.0,30.0
51280.0,51280.0,24614.4,51280.0,51280.0,51280.0,52.0
289558.0,289558.0,202690.6,289558.0,289558.0,289558.0,30.0
14701.0,14701.0,7056.48,14701.0,14701.0,14701.0,52.0
274911.0,274911.0,131957.28,274911.0,274911.0,274911.0,52.0
29773.0,29773.0,14291.04,29773.0,29773.0,29773.0,52.0
91232.91,90315.0,43791.8,91232.91,91232.91,91232.91,52.0
15148.91,12064.0,7271.48,15148.91,15148.91,15148.91,52.0
192643.83,192643.83,134850.68,192643.83,192643.83,194476.69,30.0
49098.51,51969.0,23567.76,49099.51,49099.51,49098.51,52.0
115330.0,115330.0,80731.0,115330.0,115330.0,115330.0,30.0
3994.0,3994.0,1917.12,3994.0,3994.0,3994.0,52.0
206926.0,206926.0,144848.2,206926.0,206926.0,206926.0,30.0
73015.0,73015.0,35047.2,73015.0,73015.0,73015.0,52.0
55991.99,55991.99,28619.3,55991.99,55991.99,55991.99,47.0
34450.4,34450.4,25837.8,34450.4,34450.4,34450.4,25.0
12021.0,12021.0,6010.5,12021.0,12021.0,12021.0,50.0
67126.0,67126.0,33563.0,67126.0,67126.0,67126.0,50.0
149408.0,149408.0,112056.0,149408.0,149408.0,149408.0,25.0
100768.0,100768.0,75576.0,100768.0,100768.0,100768.0,25.0
10000.0,10000.0,6000.0,10000.0,10000.0,10000.0,40.0
52931.2,52931.2,39698.4,52931.2,52931.2,52931.2,25.0
18920.8,18920.8,14190.0,18920.8,18920.8,18920.8,25.0
90534.0,115120.0,47983.02,90534.0,90534.0,90534.0,47.0
116220.0,116220.0,87165.0,116220.0,116220.0,116220.0,25.0
120800.0,50800.0,64024.0,120800.0,120800.0,120800.0,47.0
56001.0,56001.0,42000.75,56001.0,56001.0,56001.0,25.0
112784.0,112784.0,84588.0,112784.0,112784.0,112784.0,25.0
153701.0,153701.0,115275.75,153701.0,153701.0,153701.0,25.0
135164.0,135164.0,101373.0,135164.0,135164.0,135164.0,25.0
246611.4,246614.0,184960.5,246614.0,246614.0,246611.4,25.0
98062.0,98062.0,49031.0,98062.0,98062.0,98062.0,50.0
64726.0,64726.0,32363.0,64726.0,64726.0,64726.0,50.0
190000.0,190000.0,142500.0,190000.0,190000.0,190000.0,25.0
94980.0,94980.0,71235.0,94980.0,94980.0,94980.0,25.0
148816.0,148816.0,111612.0,148816.0,148816.0,148816.0,25.0
47671.45,62000.0,25265.87,47671.45,47671.45,47671.45,47.0
137581.0,137581.0,103185.75,137581.0,137581.0,137581.0,25.0
33080.0,33080.0,24810.0,33080.0,33080.0,33080.0,25.0
142064.0,142064.0,121250.77,142064.0,142064.0,142064.0,14.65
174716.88,174716.88,149120.86,176951.0,174716.88,174716.88,14.65
160451.0,160451.0,136943.97,160451.0,160451.0,160451.0,14.65
82675.0,82675.0,70563.11,82675.0,82675.0,82675.0,14.65
4935.44,132000.0,3701.58,4935.44,4935.44,4935.44,25.0
274834.0,274834.0,206125.5,274834.0,274834.0,274834.0,25.0
60404.0,82900.0,28993.92,60404.0,60404.0,60404.0,52.0
403695.0,403695.0,302771.25,403695.0,403695.0,403695.0,25.0
72986.0,103386.0,68939.72,103386.0,103386.0,103386.0,30.0
148705.0,148705.0,111528.75,148705.0,148705.0,148705.0,25.0
48101.0,82500.0,23088.48,48101.0,39733.0,47842.0,52.0
324560.0,324560.0,243420.0,324560.0,324560.0,324560.0,25.0
65704.0,77000.0,31537.92,65704.0,65704.0,65704.0,52.0
180651.0,150200.0,86712.48,180651.0,180651.0,180651.0,52.0
33657.0,49500.0,16155.36,33657.0,33657.0,33657.0,52.0
118050.0,118050.0,88537.5,118050.0,118050.0,118050.0,25.0
19782.0,27790.0,9495.22,19782.0,19782.0,19782.0,52.0
148573.0,121776.0,111429.75,148573.0,148573.0,148573.0,25.0
35429.0,55680.0,17005.92,31050.0,35429.0,35429.0,52.0
482919.0,482919.0,362189.25,482919.0,482919.0,482919.0,25.0
147414.0,147414.0,110560.5,147414.0,147414.0,147414.0,25.0
61000.0,43840.0,36600.0,61000.0,61000.0,61000.0,40.0
598.0,2098.0,299.0,598.0,598.0,598.0,50.0
39325.0,33525.0,19662.5,39325.0,39325.0,39325.0,50.0
46875.0,42353.0,31644.0,46875.0,46875.0,46875.0,32.49
39666.0,32055.0,26778.0,38021.0,38021.0,38021.0,50.0
15342.29,31274.58,8131.41,30000.0,15342.29,15342.29,47.0
28300.0,28300.0,21225.0,28300.0,28300.0,28300.0,25.0
8835.0,8828.0,4417.5,8835.0,8835.0,8835.0,50.0
12796.0,12796.0,10492.0,12796.0,12796.0,12796.0,18.01
1327377.93,1327377.93,995533.45,1327377.93,1327377.93,1327378.18,25.0
581506.47,581506.47,436129.85,581506.47,581506.47,581506.47,25.0
580500.0,580500.0,464400.0,580500.0,580500.0,580500.0,20.0
762.0,761.0,381.0,762.0,762.0,762.0,50.0
2493.0,2492.0,1246.5,2493.0,2493.0,2493.0,50.0
4156.0,4157.0,2078.0,4156.0,4156.0,4156.0,50.0
29336.0,29336.0,14668.0,29336.0,29336.0,29336.0,50.0
981196.0,981196.0,735897.0,981196.0,981196.0,981196.0,25.0
38983.0,38983.0,23389.8,38983.0,38983.0,38983.0,40.0
28290.0,28290.0,23197.8,22622.0,22622.0,22622.0,18.0
1268.0,1268.0,634.0,1268.0,1268.0,1268.0,50.0
3393.0,3873.0,1696.5,3393.0,3393.0,3393.0,50.0
41602.0,14414.0,20801.0,41602.0,41602.0,41602.0,50.0
18094.0,18094.0,9047.0,18094.0,18094.0,18094.0,50.0
212147.0,212147.0,169717.6,212147.0,212147.0,212147.0,20.0
25958.0,27294.0,19468.5,25958.0,25958.0,25958.0,25.0
91236.0,105635.0,48355.08,91236.0,91236.0,91236.0,47.0
36000.0,36000.0,27000.0,36000.0,36000.0,36000.0,25.0
2595.0,2595.0,1946.25,2595.0,2595.0,2595.0,25.0
33325.0,33325.0,16069.32,33325.0,33325.0,33325.0,51.78
4739.0,4739.0,2285.0,4739.0,4739.0,4739.0,51.78
7960.0,7960.0,3838.0,7960.0,7960.0,7960.0,51.78
4755.0,4755.0,2292.0,4755.0,4755.0,4755.0,51.8
48234.0,48234.0,24117.0,48234.0,48234.0,48234.0,50.0
245514.3,245514.3,184135.73,245514.3,245514.3,245514.3,25.0
459189.0,459189.0,344391.75,459189.0,459189.0,459189.0,25.0
41588.0,41588.0,25669.0,41340.0,41588.0,41588.0,38.28
22078.8,22078.0,15969.6,22078.8,22078.8,22078.8,27.67
104612.0,104612.0,78459.0,104612.0,104612.0,104612.0,25.0
19100.0,19100.0,11052.0,19100.0,19100.0,19100.0,42.14
112512.0,112512.0,84384.0,112512.0,112512.0,112512.0,25.0
20608.0,20608.0,14905.77,20608.0,20608.0,20608.0,27.67
59100.0,59100.0,30207.9,59100.0,59100.0,59100.0,48.89
21600.0,21600.0,11040.45,21600.0,21600.0,21600.0,48.89
4035.2,4035.2,2918.0,4035.2,4035.2,4035.2,27.69
61951.2,61951.2,46601.68,61951.2,61951.2,61951.2,24.78
8014.4,8014.4,5796.82,8014.4,8014.4,8014.4,27.67
12903.0,12903.0,9332.74,12903.0,12903.0,12903.0,27.67
6084.0,6084.0,3520.45,6084.0,6084.0,6084.0,42.14
13744.0,13849.0,6627.36,13744.0,13744.0,13744.0,51.78
29786.0,29786.0,14362.81,29786.0,29786.0,29786.0,51.78
8995.0,8995.0,4337.39,8995.0,8995.0,8995.0,51.78
9281.0,9351.0,4475.3,9281.0,9281.0,9281.0,51.78
77023.0,77023.0,37140.49,77023.0,77023.0,77023.0,51.78
70871.0,70871.0,34174.0,70871.0,70871.0,70871.0,51.78
6025.98,6025.98,4765.39,6025.98,6025.98,6025.98,20.92
110506.0,116721.0,82879.5,116721.0,110507.0,110507.0,25.0
2329.0,2329.0,1123.04,2329.0,2329.0,2329.0,51.78
15880.0,15880.0,7657.34,15880.0,15880.0,15880.0,51.78
127575.0,127575.0,89302.5,127575.0,127575.0,127575.0,30.0
160000.0,160000.0,120000.0,160000.0,160000.0,160000.0,25.0
11130.0,11130.0,8801.69,11130.0,11130.0,11130.0,20.92
49078.0,49078.0,35498.12,49078.0,49078.0,49078.0,27.67
82120.0,83220.0,39598.26,83220.0,82120.0,82120.0,51.78
13963.0,16750.0,12038.7,13963.0,13963.0,13963.0,27.67
129503.0,150682.0,97125.0,129503.0,129503.0,129503.0,27.67
42146.0,42146.0,21542.17,42146.0,42146.0,42146.0,48.89
126151.0,126151.0,94613.25,126151.0,126151.0,126151.0,25.0
148224.0,148224.0,111168.0,148224.0,148224.0,148224.0,25.0
56841.0,56841.0,29053.25,56841.0,56841.0,56841.0,48.89
6791.0,6791.0,3929.54,6791.0,6791.0,6791.0,42.14
21881.0,21881.0,10940.5,21881.0,21881.0,21881.0,50.0
750996.37,750996.37,525697.46,750996.37,750996.37,750996.37,30.0
61568.0,61568.0,43097.6,61568.0,61568.0,61568.0,30.0
419305.0,419305.0,293513.5,419305.0,419305.0,419305.0,30.0
